Title,Date,Link,Listing Image URL,Article Image URL,Article Text
Australian cricketers 'ready to leave' India amid safety fears,"May 09, 2025",https://www.geo.tv/latest/603792-australian-cricketers-ready-to-leave-india-amid-safety-fears,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603792_268425_updates.jpg,"Australian players, participating in the 2025 edition of the Indian Premier League (IPL), are reportedly looking into options to either return home or move to Dubai following the suspension of the tournament amid rising security concerns. The Board of Control for Cricket in India (BCCI) put off the 2025 IPL “with immediate effect for one week” in the wake of the ongoing situation with Pakistan, according to a statement by BCCI secretary Devajit Saikia. Franchises began disbanding shortly after the announcement, with players and staff booking early departures, AFP reported. Sources indicate that various contingency plans were discussed, including moving matches to neutral venues, before the board opted to pause the tournament. Prior to the suspension, IPL 2025 had completed 58 matches, including the abandoned game in Dharamsala. Meanwhile, Australian media reported that several players are reportedly looking for flights out of India, with departures possible as soon as Saturday. The uncertainty intensified following Thursday's abandoned match between Punjab Kings and Delhi Capitals in Dharamsala, which left players distressed and concerned for their safety. A total of 15 Australian players are currently involved in IPL 2025, including Test captain Pat Cummins and star pacer Mitchell Starc. Former Australian captains Ricky Ponting and Justin Langer are also in India in coaching roles. Separately, Cricket Australia and the Australian Cricketers’ Association were in regular contact with players, providing support and advice as the situation evolved. CA’s chair Mike Baird and chief executive, Todd Greenberg, hosted a scheduled board meeting in Melbourne on Friday. The safety and welfare of our players and staff is always a core priority, and we support today’s decision by the BCCI,” Greenberg said in a statement. “We continue to work closely with the Australian government, PCB and BCCI and are maintaining regular communication with players and support staff in both India and Pakistan,” he added. While no timeline has been set for the tournament’s resumption, the BCCI is reportedly considering a potential window in August–September. However, this could disrupt India’s upcoming tour of Bangladesh and the Asia Cup, both of which now face uncertainty due to the ongoing regional tensions and strained diplomatic ties with Bangladesh."
PCB postpones remainder of PSL X amid escalating tensions with India,"May 09, 2025",https://www.geo.tv/latest/603806-pcb-postpones-remainder-of-psl-x-amid-escalating-tensions-with-india,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-09/603806_929686_updates.jpg,"LAHORE: The Pakistan Cricket Board (PCB) on Friday announced the indefinite postponement of the remaining eight matches of the Pakistan Super League (PSL) season 10 in light of the deteriorating regional security situation. The decision follows a significant spike in hostilities along the Line of Control (LoC), including the incursion of 78 Indian drones and the firing of surface-to-surface missiles, which the PCB termed as “reckless aggression” from India. The move to suspend the tournament was taken on the advice of Prime Minister Shehbaz Sharif, ""who has kept in view the reckless aggression from India that has escalated to a point where national attention and sentiments are rightly focused on the courageous efforts of the Armed Forces of Pakistan who are vociferously upholding the sovereignty of our beloved Pakistan."" “In such times, while cricket unites and brings joy, it must take a respectful pause,” the board said. The PCB expressed full solidarity with the families of martyrs and security personnel, and thanked all stakeholders — franchises, players, sponsors, broadcasters, and fans — for their continued support during the tournament. The board also acknowledged the emotional toll on players, particularly foreign cricketers, and respected the concerns of their families seeking their safe return home. The latest escalation in the decades-old Pakistan-India rivalry began on May 7 when at least 31 civilians were killed in an unprovoked Indian cross-border attack. In retaliation, Pakistan downed its five fighter jets, including three Rafale, and dozens of drones. Meanwhile, India continues to send drones into Pakistani territory, with the military shooting down nearly 80, including Israeli-made IAI Heron — medium-altitude, long-endurance — unmanned aerial vehicles (UAVs). The postponement came when the PSL 10 was in its final stage, with only eight matches remaining. After 27 matches, Quetta Gladiators, already qualified for the playoffs, lead the points table with six wins, two losses and one no result from nine matches. Karachi Kings are in second place with 10 points, having secured five wins and three losses in eight matches. Defending champions Islamabad United sit in third position, also with 10 points, following five wins and four losses from nine games. Lahore Qalandars are in fourth place with nine points, having secured four wins, four losses, and one no-result. Peshawar Zalmi are in fifth position with eight points from four wins in nine matches. Multan Sultans have been eliminated from playoff contention after securing only one win and suffering eight defeats in their nine matches."
Neeraj Chopra postpones javelin meet amid Pakistan-India conflict,"May 10, 2025",https://www.geo.tv/latest/603881-neeraj-chopra-postpones-javelin-meet-amid-india-pakistan-conflict,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-10/603881_3290051_updates.jpg,"BENGALURU: India's Olympic gold medallist Neeraj Chopra has postponed an eponymous javelin event in the southern Indian city of Bengaluru this month after his country and neighbour Pakistan extended their worst fighting in nearly three decades. The Neeraj Chopra Classic on May 24, a World Athletics Gold category meet, was set to feature a host of international names including Anderson Peters, Julius Yego, Thomas Roehler and Curtis Thompson. Chopra's move came after cricket-mad India and Pakistan suspended their elite Twenty20 leagues on Friday in the wake of the ongoing conflict between the nuclear-armed neighbours. ""This decision has been made after careful thought and consultation, with the wellbeing of athletes, stakeholders, and the broader community as the top priority,"" Chopra's team announced on social media on Friday. ""We believe in the unifying power of sport. But, in this critical moment, standing firm with the nation matters most. All our gratitude and thoughts at this point are only with our Armed Forces, who are at the forefront for our nation."" Chopra said late last month it was ""completely out of the question"" that rival and Paris Olympics gold medallist Arshad Nadeem of Pakistan would attend the meet following a deadly militant attack in Indian Illegally Occupied Jammu and Kashmir. The two countries have clashed since India struck multiple locations in Pakistan on Wednesday that it claimed were ""terrorist camps"", in retaliation for the attack in Kashmir, without providing a shred of evidence. Pakistan has denied the accusation, terming it a blatant lie. Chopra, who won gold at the Tokyo Olympics in 2021, said a revised schedule for his event would be provided in due course."
Remaining PSL matches likely to be played in Rawalpindi: sources,"May 10, 2025",https://www.geo.tv/latest/603940-remaining-psl-matches-likely-to-be-played-in-rawalpindi-sources,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-10/603940_5792566_updates.jpg,"LAHORE: After the formal announcement of ceasefire between Pakistan and India on Saturday, the Pakistan Super League (PSL) franchises have been asked to keep foreign players in Dubai, signalling the resumption of the league, sources told Geo News . The sources revealed that the PSL administration contacted the franchises following the announcement of the Pakistan-India truce. The franchises have also asked the local players to prepare for the upcoming matches. It was learnt that the PSL administration started working on a plan to gather all teams in Islamabad, and the remaining matches are likely to be played at the Rawalpindi Cricket Stadium. A day ago, the Pakistan Cricket Board (PCB) announced the indefinite postponement of the remaining eight matches of the PSL Season 10 in light of the deteriorating regional security situation. The decision followed a significant spike in hostilities along the Line of Control (LoC), including the incursion of 78 Indian drones and the firing of surface-to-surface missiles, which the PCB termed as “reckless aggression” from India. The PCB expressed full solidarity with the families of martyrs and security personnel, and thanked all stakeholders — franchises, players, sponsors, broadcasters, and fans — for their continued support during the tournament. The board also acknowledged the emotional toll on players, particularly foreign cricketers, and respected the concerns of their families seeking their safe return home. The latest escalation in the decades-old Pakistan-India rivalry began on May 7 when at least 31 civilians were killed in an unprovoked Indian cross-border attack. In retaliation, Pakistan downed its five fighter jets, including three Rafale, and dozens of drones. The postponement came when the PSL 10 was in its final stage, with only eight matches remaining. After 27 matches, Quetta Gladiators, already qualified for the playoffs, lead the points table with six wins, two losses and one no result from nine matches. Karachi Kings are in second place with 10 points, having secured five wins and three losses in eight matches. Defending champions Islamabad United sit in third position, also with 10 points, following five wins and four losses from nine games. Lahore Qalandars are in fourth place with nine points, having secured four wins, four losses, and one no-result. Peshawar Zalmi are in fifth position with eight points from four wins in nine matches. Multan Sultans have been eliminated from playoff contention after securing only one win and suffering eight defeats in their nine matches."
"PCB, BCB discuss uncertain Bangladesh tour to Pakistan","May 11, 2025",https://www.geo.tv/latest/604039-pcb-bcb-discuss-uncertain-bangladesh-tour-to-pakistan,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-11/604039_3159999_updates.jpg,"The Bangladesh Cricket Board (BCB) has stated that it is engaged in ""active and ongoing discussions"" with the Pakistan Cricket Board (PCB) over the upcoming white-ball tour of Pakistan, scheduled for later this month, Geo Super reported. In a statement released on Saturday, the BCB stressed that ensuring the safety and security of its players and support staff remains paramount. ""The BCB wishes to reiterate that the safety and security of its players and support staff remain the Board's highest priority,"" the statement read. ""All decisions concerning the tour will be made with careful consideration of the current situation in Pakistan, ensuring they align with the best interests of the team and Bangladesh cricket,"" it further said. Bangladesh are scheduled to arrive in Pakistan on May 21 to play five T20Is in Lahore and Faisalabad, with the series expected to begin on May 25. However, tensions along the India-Pakistan border cast uncertainty over the tour. The Bangladesh team is set to travel to Dubai later this week as part of their tour preparations. Meanwhile, Bangladesh cricketers Rishad Hossain and Nahid Rana — who were involved in the Pakistan Super League (PSL) 2025 before it was postponed indefinitely — returned home on Friday. Rishad, who represented Lahore Qalandars, and Rana, who played for Peshawar Zalmi, arrived in Dhaka on Friday evening. They are expected to depart for the UAE along with the rest of the Bangladesh squad on Wednesday. Given Bangladesh's upcoming international commitments, it is unlikely that the duo will rejoin the PSL if it resumes in the near future. The PSL 10 season was abruptly suspended with eight matches still remaining, amid heightened regional tensions. The series between Bangladesh and Pakistan now hangs in the balance as uncertainty looms. According to sources quoted by Geo News , the remaining PSL matches are likely to be held in Rawalpindi. PSL authorities have advised franchises to keep their overseas players in Dubai and asked local players to remain ready for action. Efforts are reportedly underway to gather all six teams in Islamabad, with Rawalpindi being considered the frontrunner to host the remainder of the tournament. The developments follow the Pakistan Cricket Board’s decision to suspend PSL 10 indefinitely, in compliance with directives from Prime Minister Shehbaz Sharif. The BCB had already announced its squad on May 4 for the five-match T20I series, which included both the UAE and Pakistan legs of the tour. Litton Das was named captain, with off-spinner Mahedi Hasan appointed as vice-captain. Bangladesh squad for T20Is in UAE and Pakistan: Litton Das (c), Tanzid Hasan, Parvez Hossain, Soumya Sarkar, Najmul Hossain Shanto, Towhid Hridoy, Shamim Hossain, Jaker Ali, Rishad Hossain, Mahedi Hasan (vice-capt), Tanvir Islam, Mustafizur Rahman, Hasan Mahmud, Tanzim Hasan Sakib, Nahid Rana and Shoriful Islam"
Mohammad Abbas dedicates five-wicket Haul to Pakistan armed forces,"May 11, 2025",https://www.geo.tv/latest/604059-mohammad-abbas-dedicates-five-wicket-haul-to-pakistan-armed-forces,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-11/604059_3534716_updates.jpg,"NOTTINGHAM: Pakistan’s premier red ball fast bowler Mohammad Abbas dedicated his Nottinghamshire debut performance in the county championship to the Pakistani armed forces who gave a befitting response to Indian aggression. The fast bowler ripped through the opponent Hampshire’s batting line up in the first innings with figures of 5 for 31 in 15 overs, playing a pivotal role in bundling out Hampshire for 196 at Trent Bridge. His devastating seam bowling spell handed Nottinghamshire a significant 137-run lead in the ongoing County Championship Division One match. Speaking to Geo News , Abbas said, “First of all I want to thank Almighty Allah that I managed to get a five-wicket haul in the first innings of my debut game for Nottinghamshire. I have previous experience of playing at this ground. There is some help for seamers in the pitch with the new ball, so I am really happy to get a fiver.” In a poignant moment which perfectly aligned his successful Nottinghamshire debut with Pakistani forces victory over India, the fast bowler dedicated his stellar performance to the Pakistani military. “I want to dedicate this performance to our brave Pakistani forces — the army, navy, and air force — who, stationed at the country’s borders even at this moment, have been fighting with such valour and bravery against the enemy forces,"" said Abbas. ""We Pakistanis want peace in this world and with our neighbouring countries. But if we are forced into war again and again, then the way our armed forces have retaliated on this occasion, I am sure they will continue to respond in the same manner in any further misadventures by the Indian forces."" The 34-year-old was quick to acknowledge the support of his teammates and the management, including head coach Peter Moores and captain Haseeb Hameed. “Everyone in the team is happy with my performance. Even my pals in the Hampshire team appreciated it, since I’ve played for them in the past three seasons and I know their strengths and weaknesses. Wherever I play, I try to give my hundred percent.” Abbas’s return to Nottinghamshire had been long awaited. He initially signed with the club in 2020, but the COVID-19 pandemic delayed his debut. After four successful seasons with Hampshire, during which he claimed 180 red-ball wickets, the baller rejoined Nottinghamshire on a six-match deal."
Sajid Sadpara scales world's 7th highest mountain without oxygen support,"May 11, 2025",https://www.geo.tv/latest/604056-sajid-sadpara-scales-worlds-7th-highest-mountain-without-oxygen-support,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-11/604056_6924164_updates.jpg,"ISLAMABAD: Adding yet another feather to his cap, Sajid Ali Sadpara, the son of legendary mountaineer late Mohammad Ali Sadpara, has successfully summited Nepal's 8167-metre-high Dhaulagiri mountain, the seventh highest peak in the world, without supplemental oxygen. Taking to his Instagram account, Sadpara announced: “Alhamdulillah, Dhaulagiri summit without oxygen and unsupported yesterday 10 May.” A post shared by Sajid Ali Sadpara (@sajidalisadpara) According to Karrar Haidri, Secretary, Alpine Club of Pakistan (ACP), this extraordinary accomplishment was made possible with the support of Seven Summit Treks Nepal and Sabroso Pakistan, with technical climbing gear proudly sponsored by Kailas. He said it is a proud and historic moment for Pakistan and the global mountaineering community. In 2023, Sadpara achieved the unique feat of climbing the world’s highest peak Mount Everest without the support of supplementary oxygen and assistance from Sherpas in May 2023. He is the first Pakistani to climb the world’s high peak without the aid of supplemental oxygen. It is pertinent to mention here that Sadpara has climbed all five eight-thousanders in Pakistan without any help of supplementary oxygen. He successfully climbed Nanga Parbat without the help of supplementary oxygen and Sherpas in June 2023. He also summited K2 (8,611m), Gasherbrum-I (8,080m), and Gasherbrum-II (8,035m) in Pakistan, as well as Manaslu (8,163m) in Nepal, without supplemental oxygen. — Additional input from APP"
Indian PM Modi vows to stop waters key to Pakistan,"May 06, 2025",https://www.geo.tv/latest/603404-indian-pm-modi-vows-to-stop-waters-key-to-pakistan,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-06/603404_9301616_updates.jpg,"Prime Minister Narendra Modi said Tuesday that water from India that once flowed across borders will be stopped, days after suspending a key water treaty with Pakistan. ""India´s water used to go outside, now it will flow for India"", Modi said in a speech in New Delhi. ""India´s water will be stopped for India´s interests, and it will he utilised for India."" Pakistan has warned that tampering with its rivers would be considered ""an act of war"". Modi did not mention Islamabad specifically, but his speech comes after New Delhi suspended its part of the IWT, signed in 1960, which governs water critical to Pakistan for consumption and agriculture. New Delhi has blamed Islamabad for backing a deadly attack on tourists in Pahalaga, a mountain resort in the Indian Illegally Occupied Jammu and Kashmir (IIOJK) last month, sparking a series of heated threats and diplomatic tit-for-tat measures. Pakistan rejects the accusations, and the two sides have exchanged nightly gunfire since April 24 along the Line of Control (LoC), according to the Indian army. United Nations chief Antonio Guterres on Monday said relations between Pakistan and India had reached a ""boiling point"", warning that ""now is the time for maximum restraint and stepping back from the brink"" of war. India on Tuesday altered the flow of the Chenab River, one of three rivers placed under Pakistan´s control according to the now-suspended treaty. ""We have witnessed changes in the river (Chenab) which are not natural at all,"" Kazim Pirzada, Punjab irrigation minister, told AFP. Punjab, bordering India and home to nearly half of Pakistan's 240 million citizens, is the country's agricultural heartland, and ""the majority impact will be felt in areas which have fewer alternate water routes,"" Pirzada warned. ""One day the river had normal inflow and the next day it was greatly reduced,"" Pirzada added. In Azad Jammu and Kashmir, large quantities of water from India were reportedly released on April 26, according to the Jinnah Institute, a think tank led by a former Pakistani climate change minister. ""This is being done so that we don't get to utilise the water,"" Pirzada added. Hindu-nationalist Modi had already threatened to use water as a weapon in 2016 after an attack in IIOJK. ""Blood and water cannot flow together,"" he said at the time. But India also is a downstream state of China, which controls the Tibetan headwaters of the Brahmaputra, the vast river key to India's northeast, and which then flows down through Bangladesh."
"Trump calls Indian strikes in Pakistan ‘a shame', hopes for quick end to clash","May 07, 2025",https://www.geo.tv/latest/603433-trump-calls-indian-strikes-in-pakistan-a-shame-hopes-for-quick-end-to-clash,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-07/603433_6152471_updates.jpg,"US President Donald Trump said Tuesday he hoped clashes between nuclear-armed India and Pakistan end ""very quickly,"" after New Delhi´s forces launched strikes and Islamabad vowed retaliation. ""It's a shame, we just heard about it,"" Trump said at the White House, after the Indian government claimed it had hit ""terrorist camps"" on its western neighbour's territory following a deadly attack on tourists in Indian Illegally Occupied Jammu and Kashmir (IIOJK). ""I guess people knew something was going to happen based on the past. They've been fighting for many, many decades and centuries, actually, if you really think about it,"" he added. ""I just hope it ends very quickly,"" said Trump. Meanwhile, the US State Department spokesperson Tammy Bruce, in a brief statement, said: ""The US is keeping a close watch on the swiftly changing situation between Pakistan and India after the attacks by the Indian forces."" India had been widely expected to respond militarily since gunmen shot dead 26 people in IIOJK. Inter-Services Public Relations (ISPR) Director-General Lt Gen Ahmed Sharif Chaudhry said on early Wednesday that at least eight Pakistanis were martyred and 35 were injured in Indian missile attacks on cities in Punjab and Azad Kashmir. The Pakistan armed forces, in retaliatory strikes, shot down three Indian Air Force (IAF) jets and destroyed a brigade headquarters. ""Pakistani armed forces are giving a befitting response to Indian aggression,"" Inter-Services Public Relations (ISPR) Director-General Lt Gen Ahmed Sharif Chaudhry said. Pakistan Army destroyed an Indian Army brigade headquarters, according to security sources. A missile strike by Pakistani forces also wiped out an enemy post in the Dhundial sector of the Line of Control (LoC), the sources added. The Indian strikes came just hours after the US State Department issued a fresh call for calm. ""We continue to urge Pakistan and India to work towards a responsible resolution that maintains long-term peace and regional stability in South Asia,"" State Department spokeswoman Tammy Bruce told reporters. Her statement came after Indian Prime Minister Narendra Modi warned of stopping water from flowing across borders following the Kashmir attack."
Pakistan and India — a history of armed conflict,"May 07, 2025",https://www.geo.tv/latest/603449-pakistan-and-india-a-history-of-armed-conflict,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-07/603449_9118696_updates.jpg,"Long-running tensions between nuclear-armed rivals Pakistan and India soared Wednesday after New Delhi launched deadly strikes at Pakistani territory. The missiles killed at least 31 people, according to Pakistan, which said it had begun retaliating in a major escalation between the South Asian neighbours. India accuses Pakistan of backing the deadliest attack in years on civilians in Indian Illegally Occupied Jammu and Kashmir (IIOJK) on April 22, in which 26 people were killed. Islamabad has rejected the charge. Both countries have since exchanged gunfire along the Line of Control (LoC), the de facto border that separates Azad Jammu and Kashmir (AJK) from IIOJK, a heavily fortified zone of disputed Himalayan outposts. Meanwhile, India has expelled citizens and ordered the border shut. The two sides have fought multiple conflicts — ranging from skirmishes to all-out war — since their bloody partition in 1947. 1947: Partition Two centuries of British rule ended on August 15, 1947, with the sub-continent divided into mainly Muslim-majority Pakistan and Hindu India. The poorly prepared Partition unleashes bloodshed that kills possibly more than a million people and displaces 15 million others. As the princely state of Kashmir hesitates between joining India or Pakistan, tensions rise. A UN-backed, 770-kilometre (480-mile) ceasefire line in January 1949 divides Kashmir. 1965: Kashmir Pakistan launches a second war in August 1965 when it tries to reclaim IIOJK. Thousands are killed before a September ceasefire brokered by the Soviet Union and the United States. 1971: Bangladesh Pakistan deploys troops in 1971 to suppress an independence movement in what is now Bangladesh, which it had governed since 1947 as East Pakistan. An estimated three million people are killed in the nine-month conflict and millions flee into India. India invades, leading to the creation of the independent nation of Bangladesh. 1989-90: Kashmir An uprising breaks out in IIOJK in 1989 as grievances at the disputed territory boil over. Tens of thousands of soldiers, freedom fighters and civilians are killed in the following decades. India accuses Pakistan of funding the fighters and aiding their weapons training. 1999: Kargil Pakistan seizes Indian military posts in the icy heights of the Kargil mountains. Pakistan yields after severe pressure from Washington, alarmed by intelligence reports showing Islamabad had deployed part of its nuclear arsenal nearer to the conflict. At least 1,000 people are killed over 10 weeks. 2019: Kashmir A suicide attack on a convoy of Indian security forces kills 40 in Pulwama. India, which is busy with campaigning for general elections, sends fighter jets which carry out air strikes on Pakistani territory. One Indian jet is shot down over AJK, with the pilot, Indian Air Force (IAF) Wing Commander Abhinandan, captured. He was captured by Pakistan after his MiG 21 Bison aircraft was shot down by a Pakistan Air Force (PAF) jet.  He was handed over in a gesture of peace to India at the Wagah border."
International community calls for calm after escalating Pakistan-India tensions,"May 07, 2025",https://www.geo.tv/latest/603453-international-community-calls-for-calm-after-escalating-pakistan-india-tensions,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-07/603453_9512576_updates.jpg,"India carried out missile strikes in the Pakistani cities of Punjab and Azad Kashmir on Wednesday and the Pakistan armed forces, in retaliatory strikes, shot down five Indian Air Force (IAF) jets, a drone and destroyed brigade headquarters following the attack. Inter-Services Public Relations (ISPR) Director-General Lt Gen Ahmed Sharif Chaudhry confirmed that all Pakistan Air Force jets are safe after engaging Indian jets. Among the destroyed Indian Air Force (IAF) jets are three French-made Rafales, one Su30MKI and one MIG-29 Fulcrum, confirmed a military spokesperson to Reuters . Following the escalating aggression between both the countries after India's attack, world leaders, UN officials and International Community have expressed deep concerns. US President Donald Trump said he hoped clashes between nuclear-armed India and Pakistan end ""very quickly,"" after New Delhi's forces launched strikes and Islamabad vowed retaliation. He termed rising tension between India and Pakistan a ""shame"". ""It's a shame, we just heard about it,"" Trump said at the White House. ""I guess people knew something was going to happen based on the past. They've been fighting for many, many decades and centuries, actually, if you really think about it,"" he added. ""I just hope it ends very quickly,"" said Trump. ""We continue to urge Pakistan and India to work towards a responsible resolution that maintains long-term peace and regional stability in South Asia,"" State Department spokesperson Tammy Bruce told reporters. Additionally, Secretary of State Marco Rubio spoke with his counterparts from India and Pakistan, encouraging both sides to engage in discussions to settle an escalating military confrontation, the White House said Tuesday. ""He is encouraging India and Pakistan to re-open a channel between their leadership to defuse the situation and prevent further escalation,"" said US National Security Council spokesperson Brian Hughes in a statement, after India carried out air strikes on Pakistani soil. Moreover, UN Secretary-General Antonio Guterres was ""very concerned"" about Indian military strikes on Pakistan, his spokesperson said on Tuesday, hours after India said it hit nine sites in Pakistani territory. ""The Secretary-General is very concerned about the Indian military operations across the Line of Control and international border. He calls for maximum military restraint from both countries. The world cannot afford a military confrontation between India and Pakistan,"" said spokesperson Stephane Dujarric. Additionally, China called on both India and Pakistan to exercise restraint and put peace and stability first, its foreign ministry said in response to the military escalation between the South Asian countries. The Chinese ministry said in a statement it regrets India's military action and is concerned about the current situation. Meanwhile, Turkish Foreign Minister Hakan Fidan contacted his Pakistani counterpart Ishaq Dar by telephone to express solidarity over India’s unprovoked aggression, the Foreign Office said on Tuesday. According to FO spokesperson Shafqat Ali Khan, Fidan conveyed deep concern over the worsening regional security situation. Both ministers agreed to stay in close contact as developments unfold. Furthermore, Russia's foreign ministry said on Wednesday that it was deeply concerned about the deepening military confrontation between India and Pakistan, and that it called for both countries to show restraint. Russia has warm relations with both India and Pakistan. India and Pakistan have fought three full-scale wars since gaining independence from the British in 1947."
Comment: Attacks cloud India's nascent safe haven status,"May 07, 2025",https://www.geo.tv/latest/603475-attacks-cloud-indias-nascent-safe-haven-status,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-07/603475_8462563_updates.jpg,"Skirmishes between India and Pakistan are not new. But the rich world's stake in South Asia is rapidly increasing. That makes the risk of a conflict between the nuclear-armed neighbours harder to ignore for countries, executives and investors betting on the world's fifth-largest economy emerging from the global trade war as some kind of safe haven. On Wednesday, hours after Prime Minister Narendra Modi unveiled a landmark trade deal with the UK and trumpeted his country's transformation into a vibrant hub of global commerce, India said it attacked nine ""terrorist infrastructure"" sites in Pakistan. It's a jarring juxtaposition of economic and political events. A muscular response from New Delhi was expected after an attack on tourists killed 26 people in Indian Illegally Occupied Jammu and Kashmir (IIOJK) last month. That explains why Indian stock, bond and currency traders barely flinched on Wednesday morning local time: the Nifty 50 index rebounded after starting in the red, 10-year government bond yields traded flat, and the rupee recovered some of its opening losses. The less developed markets in Karachi were more skittish. India also has a high tolerance for geopolitical risk. One concern, however, is that New Delhi may not achieve its desired deterrence. Unsurprisingly, Pakistan's army warns it will respond. Over the longer term, India's suspension of a long-standing water-sharing treaty that ensured supply to 80% of Pakistani farms threatens to turbocharge poverty and fuel further violence. Underscoring the lingering risks, several Indian states were due to conduct security drills on Wednesday to test civil preparedness, prompting multinational companies with global research and back office operations in the country to plan for the risk of power outages. It's a sobering moment for those counting on India to capture a bigger share of American supply chains from China – Apple aims to make most of its United States-bound iPhones in India by the end of 2026. What's more, although the US has not been a useful policeman of world order for some time, the danger of a conflict between India and Pakistan escalating may be higher under a chaotic administration in Washington. New Delhi has the most to lose from a protracted standoff. Despite some progress in seizing its moment on the global stage, the country remains a highly regulated, inefficient and complex market where overall foreign direct investment is falling as a share of GDP. Among emerging markets, India has suffered some of the most selling by foreign institutional investors so far this year. Heightened tensions with Pakistan provide another reason for the undecided to look away."
"Airlines re-route, cancel flights due to Pakistan-India fighting","May 07, 2025",https://www.geo.tv/latest/603510-airlines-re-route-cancel-flights-due-to-pakistan-india-fighting,https://www.geo.tv/assets/front/images/placeholders/100x75.png,https://www.geo.tv/assets/uploads/updates/2025-05-07/603510_9704842_updates.jpg,"TAIPEI/NEW DELHI: Airlines including United Airlines and Korean Air re-routed or cancelled flights and about a dozen Indian airports were shut on Wednesday after India staged a reprisal attack on Pakistan that raised fears of an escalation. India attacked Azad Kashmir and Pakistan said it had shot down five Indian fighter jets in the flare-up, which followed an attack that killed 26 people in Indian Illegally Occupied Jammu and Kashmir(IIOJK) last month. Images from flight tracking websites showed a long line of airlines passing over Oman, UAE and Kuwait after the attack, raising the possibility of airspace congestion. Authorities in Pakistan said 57 international flights were in the country's airspace when India struck. Prime Minister Shehbaz Sharif's office said India's action ""caused grave danger to commercial airlines"" belonging to Gulf countries and ""endangered lives"". India's civil aviation ministry did not immediately respond to a request for comment on Pakistan’s remarks. In the last few days, India and Pakistan have shut their airspaces to each other’s airlines. Global airlines like Lufthansa have also been avoiding Pakistan's airspace. Domestic flights in both countries were also disrupted. 3 % of scheduled flights in India and 17% of scheduled flights in Pakistan were cancelled as of 1030 GMT, according to Flightradar24. India's top airline, IndiGo, said it was cancelling 165 flights till Saturday morning. Its shares were down 1.1%. Flights belonging to Air India, SpiceJet and Akasa Air were also cancelled. Pakistan said its airspace was open following closure after the attacks and that its airports were ""fully functional."" Images from FlightRadar24 showed some civilian jets flying over Pakistan airspace but India's northwest continued to be deserted. The changing airline schedules are set to further complicate operations in the Middle East and South Asia regions for carriers, which are already grappling with the fallout from conflicts in the two regions. A spokesperson for Dutch airline KLM said it was not flying over Pakistan until further notice. Singapore Airlines said it had stopped flying over Pakistani airspace since May 6. Korean Air said it had begun rerouting its Seoul Incheon–Dubai flights on Wednesday, opting for a southern route that passes over Myanmar, Bangladesh, and India, instead of the previous path through Pakistani airspace. United Airlines said it had cancelled its flight to Delhi, citing in part ""airspace limitations"". The US airline operates one direct flight from Newark to New Delhi. Thai Airways said flights to destinations in Europe and South Asia would be rerouted starting early on Wednesday morning, while Taiwan's China Airlines said flights to and from destinations including London, Frankfurt and Rome had been disrupted. Flights from India to Europe were also seen taking longer routes. Lufthansa flight LH761 from Delhi to Frankfurt took about half an hour more to reach its destination compared to Tuesday, according to FlightRadar24. The Association of Asia Pacific Airlines voiced concern over the impact of conflicts on airline operations. ""Apart from cost and operational disruption, there are safety concerns as GPS spoofing interfering with flight operations over conflict zones is one of the highest risks the industry faces,"" it said in a statement. GPS spoofing is a malicious technique that manipulates Global Positioning System (GPS) data, which can send commercial airliners off course."
